,distance,height,color
700,133.2344209054408,-9.312892640081998,1
701,131.58304908543082,21.596226042150587,1
702,176.99591425272104,32.40090411517144,1
703,137.78467913743904,30.22738209819346,1
704,95.31720683834145,-25.55230023208844,1
705,124.14430880407271,23.027756721197022,1
706,105.40435636800319,40.60707351026053,1
707,98.99766540130604,16.72091963807435,1
708,130.10732798971588,45.93432937146639,1
709,87.4215484948323,-21.699204064546734,1
710,95.13059352121417,8.937477679591098,1
711,69.12414140357967,10.418918627640153,1
712,129.21527348361442,44.09616851294209,1
713,60.4668465728335,0.3356520001942158,1
714,57.72152901155428,17.374547047121833,1
715,34.69729548219573,-0.0006702900930690702,1
716,38.58341633591245,22.432608426901307,1
717,37.21686677795967,40.42126603744208,1
718,7.019897841120733,-4.479806995571722,1
719,39.766126701753386,-7.318782197736311,1
720,29.32527169676157,52.26877449767239,1
721,-1.0107011630426896,46.351237833977784,1
722,37.424278963094785,58.30744327643453,1
723,27.6914133632462,54.84672715475147,1
724,41.124349527358476,60.73143128710666,1
725,38.71414817338373,100.51123071407757,1
726,60.234446371963024,116.17628587603924,1
727,186.98705615846248,175.83590999597473,1
728,164.94429971766192,168.15406347915075,1
729,211.16056982366402,127.53485056275332,1
730,275.57317887466337,134.86237530812969,1
731,274.5470443711593,203.79929597393271,1
732,288.4125575407097,183.95861896170544,1
733,317.4769144959098,154.62346231885059,1
734,374.4935941598514,129.27730779578695,1
735,436.5777068975837,158.500395183659,1
736,468.53717695848815,131.46567131702795,1
737,527.5596060114859,160.19379275911706,1
738,498.5701654878456,129.81843648819148,1
739,503.17202948316765,144.22220264101247,1
740,530.4838899791994,151.89420420973494,1
741,587.7041824357292,166.1151070845917,1
742,623.6481783173723,153.60033046119554,1
743,624.6173406210013,168.25375614895972,1
744,634.6902363246023,146.22908926110597,1
745,646.0621514876065,152.1562566619227,1
746,642.702819968305,145.6887246673635,1
747,673.9103727212163,138.63129372324238,1
748,675.551021414618,182.6086873075469,1
749,666.1318473741998,240.8500638790258,1
750,655.8685304080702,157.63026482699533,1
751,598.7549000505112,145.6149003830997,1
752,565.4280290901363,199.396331754004,1
753,599.5082855690572,193.39555666738858,1
754,484.28191202081996,267.43254996794553,1
755,492.60944609805296,248.3911957853568,1
756,447.6566741903952,245.33659095041185,1
757,418.6321529657743,222.52450612986237,1
758,447.6295724967469,238.24783453218015,1
759,435.9341266782409,244.92801474452082,1
760,459.45198827879545,258.41980029994596,1
761,393.8503998262806,243.6185375261768,1
762,390.9651599488896,258.67346657737994,1
763,333.0064365885038,225.49916221021,1
764,322.0488522550844,220.9758263189676,1
765,307.8255393296636,180.7321225596621,1
766,243.78713923026243,235.13839352132996,1
767,261.9632394713766,237.26895680253855,1
768,224.49468735880683,248.94707641817268,1
769,231.30857585183196,251.96217429460282,1
770,219.67983505285304,218.6524155649459,1
771,200.62323598529235,243.85398279495027,1
772,238.78665782389928,239.17049481317048,1
773,200.91314824875118,248.33368233318825,1
774,212.6835737332454,233.36476887703944,1
775,161.37544640870104,239.8463143413349,1
776,164.12531960534247,244.1780043217026,1
777,154.89178728131978,181.12260476609714,1
778,120.37168110098116,219.33737117386613,1
779,82.91111271732497,234.54174762972806,1
780,146.9563622832955,187.96857083214616,1
781,144.81949627605522,199.10455565313407,1
782,164.34936544961994,258.81813344372847,1
783,274.70401348573336,270.5117455622272,1
784,314.0898483929525,253.51143487630432,1
785,346.7815575354145,303.37466774016843,1
786,388.99605209704384,298.62232340426044,1
787,411.7888947119231,285.31435695213304,1
788,427.8641920105771,323.64104126282405,1
789,496.8047498208684,280.81137548002465,1
790,501.71386425483854,269.28353407572274,1
791,528.0439659291521,267.60496154012685,1
792,498.3291620607968,235.72298711392153,1
793,533.1454541387204,271.5164299592829,1
794,564.5331615641401,249.6223938221024,1
795,555.9113375019907,244.3031681787256,1
796,565.2747448590327,253.8813269325641,1
797,610.5747322413698,256.66756365126685,1
798,621.7441380000673,271.40479388720985,1
799,681.7896611445767,288.84149249487217,1
800,663.9963119519522,285.4821023319291,1
801,635.7495331038697,210.92065919938324,1
802,667.5736281652528,221.00732271531345,1
803,678.5968048821784,251.8709414822609,1
804,720.4401242862542,294.6388692481685,1
805,687.741854317577,256.79425021901056,1
806,730.3214979720946,267.59837056916086,1
807,687.503604943423,307.3919029235843,1
808,680.2553198338634,259.4132163361277,1
809,759.7392631851868,254.45742719359225,1
810,721.5033873864079,237.5912244529785,1
811,746.4529706172899,285.89258895072095,1
812,706.0291029101933,288.73543991610677,1
813,714.873531161212,214.13943237956008,1
814,689.0397634795028,251.6960322279977,1
815,631.9689902725297,221.2194361736139,1
816,553.9081442634042,253.25934894685744,1
817,527.534944017862,289.83430839102994,1
818,544.1330606461888,289.04521622838445,1
819,517.4410008719535,284.4923529482882,1
820,504.43771248751165,262.92747338454046,1
821,484.82682889412206,240.00067800253186,1
822,473.2310131499633,241.71840862954915,1
823,495.18005574968583,236.47360660621464,1
824,454.30997714858466,250.78598212468484,1
825,448.03131359576764,266.2517737390125,1
826,398.79760658403967,192.4594414667746,1
827,327.8582874945148,291.4869027164423,1
828,298.66152023306387,226.69092942421517,1
829,287.5552967255841,252.84991729083384,1
830,249.10892207736512,218.98815228990728,1
831,240.23380394492213,255.5323530263556,1
832,221.6083008117419,207.16877080837517,1
833,241.07635325676955,247.51622733917046,1
834,188.89228053693142,241.1101805457713,1
835,214.15394267894112,237.98089385054874,1
836,163.44803164989554,224.9673857682137,1
837,161.37250580497022,210.60289627123612,1
838,202.78621679252532,212.5441861285343,1
839,329.17474215216185,520.0779314685876,3
840,239.3543671109383,538.7379361045382,3
841,295.29201981833575,474.0575114451688,3
842,307.3902964098627,443.7389344600862,3
843,283.36282479645234,491.2010787662806,3
844,218.79725823262032,490.5811230778489,3
845,276.3601820162487,433.81543603812406,3
846,296.63051843208336,484.7454433271546,3
847,264.0538358382344,444.49687505550116,3
848,320.4917541863092,450.25898513796926,3
849,274.40431568484854,431.17692198793,3
850,291.7157179602123,452.18662672451774,3
851,269.050689343364,447.36046532011767,3
852,350.42443998725736,461.38893227116137,3
853,302.09167385279596,406.37619095881854,3
854,308.58659191654186,432.63127153615477,3
855,273.8914358145196,427.8426117243919,3
856,310.04098677935565,376.9522564084596,3
857,364.3034049663482,462.54671507247764,3
858,360.43670152370527,398.0436393956625,3
859,319.8487578727287,447.6902839627094,3
860,340.91058642772566,417.73894122729104,3
861,354.4150737679634,427.8983327963836,3
862,357.2620287547715,403.78129624389817,3
863,357.38010594181463,445.0355469284961,3
864,359.4639417566138,398.0907193400625,3
865,371.64342057168983,397.7922814639125,3
866,360.4860725925213,426.89301406908163,3
867,371.5515770413138,445.95473744934793,3
868,421.4673698824656,368.3843481745722,3
869,433.1861469546372,379.6206634266347,3
870,426.07538774113533,407.37960179451807,3
871,423.9761898130209,455.09679236835296,3
872,389.7388114807137,408.69743943680015,3
873,440.8750510589845,402.8622447230822,3
874,419.50832415953596,416.68520747466386,3
875,421.77978526663134,454.26569060441847,3
876,434.32248711390633,465.62111637404547,3
877,401.1004789950388,473.01217423059364,3
878,417.5528708965065,457.317954090196,3
879,430.86135523408853,506.89477018052133,3
880,417.54957453434577,477.569199377016,3
881,414.6983543498457,476.1356398942292,3
882,444.26229282579203,468.22469420941763,3
883,386.9241154400998,465.6589622684437,3
884,406.66140780470664,444.1926563331609,3
885,441.73955925940317,463.0913463592361,3
886,443.1449099095136,425.80001071327,3
887,440.21178592340766,515.1133216139649,3
888,397.00546981453056,499.42256908177103,3
889,420.35276305913277,476.54340048389525,3
890,396.84404375684784,466.49146665206496,3
891,385.3105040445186,495.0571331643313,3
892,407.056644290976,453.62851561280166,3
893,381.9952746803,508.5934674160366,3
894,410.7458427975888,449.8226824228627,3
895,379.4066464949201,488.3795017705629,3
896,332.88254655752206,436.22276813048273,3
897,295.40376143336294,479.1902114359015,3
898,339.15633407825334,471.96783656412,3
899,310.8417461830076,469.99439169393537,3
900,323.6196367659905,502.4007426397593,3
901,303.66947005104873,445.0034225028159,3
902,294.789258584877,494.01631052352735,3
903,271.7426042230513,457.02953158400004,3
904,316.6668350573142,444.4254025374614,3
905,257.13191029095054,455.33889304134004,3
906,235.64318848273945,479.35370793865167,3
907,283.29820615290487,455.2885762662357,3
908,344.2965744348608,446.4034921716397,3
909,301.11900488332213,478.37394897545965,3
910,301.43367214553507,458.03559357047476,3
911,286.291869953141,432.16809357317015,3
912,368.3775051284887,427.8795671952783,3
913,389.3662480423211,475.54916057462526,3
914,391.6724317751283,428.1894517221237,3
915,417.4542044871312,434.5534216977344,3
916,372.22764209700523,447.5948464183107,3
917,410.554191311978,411.0870844734883,3
918,372.8287853542868,461.1965759613752,3
919,390.4633991166648,453.54431700229765,3
920,403.0435914186635,445.65433524269616,3
921,427.88291477004236,433.6870380239208,3
922,434.4809486753584,453.1230964656491,3
923,420.6761521888338,441.03247757282975,3
924,385.9859194637156,526.0534454840137,3
925,375.10429694783966,513.6806722052294,3
926,381.41952103046606,469.0342581958134,3
927,322.8863613719363,461.23070268823324,3
928,282.1528864609879,499.83709147820963,3
929,319.2668781623236,458.848654421734,3
930,326.9348974724007,523.0650038831677,3
931,312.43787599580537,444.24980425262834,3
932,237.3639222853002,442.89022283832327,3
933,347.9949761727983,457.8396635783793,3
934,244.56806007450496,436.82887983327913,3
935,293.1395095168902,520.6734289437488,3
936,288.2299021761158,437.41052641377036,3
937,330.08340977747827,484.12229146162247,3
938,246.73246734728463,460.7560915894058,3
939,340.7163221025473,459.2815768622023,3
940,358.3157623317456,458.7285285180809,3
941,366.35077126508025,441.71541241272035,3
942,373.694575925381,439.4023594308039,3
943,408.81294778710213,439.01100860035103,3
944,375.2739786674694,470.7582180844748,3
945,363.24982632338794,464.0754528259138,3
946,414.1424377721566,448.08169451277234,3
947,367.3334358184802,442.89868648252616,3
948,408.3824843145183,412.7012412724308,3
949,395.10392219368447,424.17259311232186,3
950,440.34486636625434,487.7183021811018,3
951,398.75039890526347,465.35637488658966,3
952,447.1636090693158,438.6997097403465,3
953,418.22695812584266,450.0285582338267,3
954,404.490895791744,459.8429011950344,3
955,343.1798421361236,510.13009546508414,3
956,387.1057694410415,445.55534745274286,3
957,405.94544752683265,538.7869442289132,3
958,406.5411642505545,517.6170307963926,3
959,336.6898592649076,458.79649021344045,3
960,382.95832116795236,494.3426996460991,3
961,367.80081062012016,489.4041489583136,3
962,384.40645945926224,496.33883649054184,3
963,333.6673679276313,488.77049140190803,3
964,326.3230629015253,465.6426133899017,3
965,355.8363832415288,467.9946887118891,3
966,310.9993237076611,488.81042007373435,3
967,310.4488731834096,448.6527346594509,3
968,330.1693143883099,448.44441165653694,3
969,278.0119144608873,510.250618309389,3
970,314.3020164628548,437.19918697060183,3
971,307.0004443958779,446.13466721554715,3
972,281.24558184712436,496.4473835901551,3
973,260.4563977907165,505.2788040872568,3
974,307.49417708089385,502.07206321943215,3
975,277.1964248308977,511.46020136293885,3
976,276.96464666900454,481.06345065339013,3
977,287.46560854207235,466.6505722857807,3
978,239.34882432512603,456.59283383996234,3
979,213.33397143323373,425.6381001980637,3
980,224.82448335136206,456.35598882788184,3
981,254.3494276510997,446.6320501456549,3
982,229.5844125260947,444.67209298937246,3
983,219.58559732977372,477.31435022009987,3
984,214.2856731634585,421.6858319860329,3
985,241.59462583614032,450.52531653713487,3
986,298.2475627928704,448.5639837883718,3
987,299.31906872508324,409.05679755339696,3
988,279.66588192436296,406.8326458527996,3
989,309.38150174704447,402.45679772486335,3
990,284.1246534879342,386.29931578485423,3
991,336.5493646899598,388.10281890260524,3
992,325.84402966215345,409.1028900007728,3
993,333.4935737062563,414.499278750671,3
994,291.736709576669,396.3048950300881,3
995,338.0958141335031,333.2358317643008,3
996,368.90949477600515,399.42499258930565,3
997,335.29433068524065,393.5595658966929,3
998,334.0667368434271,388.1843318506799,3
999,377.58682059645827,380.9071736981758,3
1000,349.18191992900245,380.1210613094028,3
1001,362.1448708336657,389.7022282440618,3
1002,419.7374262335458,405.3051107374383,3
1003,376.85935107036613,399.62507211084295,3
1004,403.84216677439423,395.4297560112535,3
1005,418.23403977249563,446.5479252471672,3
1006,425.09026932652586,397.72397006251265,3
1007,360.8049061506266,404.87975459446886,3
1008,383.33498416807225,435.14525773937737,3
1009,365.12478336332816,407.7647919518442,3
1010,428.25855195390915,419.41914859757173,3
1011,391.14679472562415,480.222852459132,3
1012,360.65378845261915,505.2087818545126,3
1013,402.53086511943,461.00765464231245,3
1014,415.89323216016084,464.88987031440064,3
1015,405.9710771913561,415.62441828371783,3
1016,386.70936560373946,465.7867835844567,3
1017,395.74886900903124,443.8197513124328,3
1018,307.0272989474845,428.2527468659165,3
1019,283.03976257765726,492.16474025334185,3
1020,270.38636325617404,501.558716500116,3
1021,271.83634176246187,490.8931513272032,3
1022,313.2306983887337,454.3709709282814,3
1023,277.65611011346766,493.54734361398783,3
1024,236.19744352625364,458.8112965672004,3
1025,266.89461185145194,418.0484654451243,3
1026,260.5631135062497,455.9416003578822,3
1027,281.4434187116032,470.1243426491153,3
1028,212.23975196098155,482.04887113643537,3
1029,247.08072405846016,469.0777128507245,3
1030,212.0402166630321,477.9056627900766,3
1031,245.49134806987755,469.43878362025254,3
1032,270.2166527023374,439.05837474549486,3
1033,297.6768728726368,470.38858272013636,3
1034,251.13073190180168,453.51697831016907,3
1035,257.2929120938408,402.9165417433698,3
1036,262.2058144557859,436.577544192239,3
1037,288.9458233685984,359.3735162342192,3
1038,262.9203956270295,412.5290255894337,3
1039,272.93492811215043,395.9406698483771,3
1040,287.20206169854714,381.69585329108935,3
1041,330.4251481141388,391.0431515433657,3
1042,308.65475933483555,370.97879292060736,3
1043,333.4411859680784,409.7211586103055,3
1044,351.40168478017563,367.905039677036,3
1045,352.22945305732213,384.7684785309692,3
1046,355.9331909128264,419.9537098940963,3
1047,351.4331664121151,361.8795097695124,3
1048,381.25300248406023,396.48997524897436,3
1049,389.81997376304014,400.2140811035592,3
1050,425.4969207606068,463.3865432268237,3
1051,403.829271985462,401.42735545332846,3
1052,405.72406501394767,387.878018370019,3
1053,435.1878308435112,405.11196142923495,3
1054,456.09226954895126,390.4944187121196,3
1055,422.550325733262,403.587853852239,3
1056,464.72845214412484,390.89357339507217,3
1057,476.14029289469596,416.3947456121326,3
1058,448.145162145489,440.8298969833942,3
1059,437.5428225159963,391.0253885762875,3
1060,405.99592350194655,419.454609521776,3
1061,434.2942105149245,482.6445118385383,3
1062,430.00798151739593,411.23619131092596,3
1063,468.21446877655603,429.95365102435966,3
1064,452.1734250236962,454.8162894558788,3
1065,431.85239990012815,464.2571341556812,3
1066,446.3976815344248,442.40442670265406,3
1067,449.7223475272042,455.1324296704454,3
1068,456.3986454165428,471.0045682813322,3
1069,409.754591889061,458.1981505602367,3
1070,426.48000535153847,488.8525176095246,3
1071,448.0836748167092,523.6522314578556,3
1072,447.80411709825796,502.8708962087434,3
1073,446.72539076399664,497.03635521755547,3
1074,439.3911352433896,469.16237734294725,3
1075,414.5807608600611,479.24512243591903,3
1076,460.98589064020433,468.60893230212594,3
1077,447.42032497204536,491.41798643871385,3
1078,414.6203825060877,471.23085311776856,3
1079,492.51276271165125,488.5308002483858,3
1080,440.8661722084379,481.77750404831284,3
1081,414.7026652756402,464.2140730518422,3
1082,191.1665267381091,469.277662628565,3
1083,194.75593932911443,522.5713165886548,3
1084,159.9493561437986,486.74036993023833,3
1085,171.65171304675147,471.9952131735894,3
1086,193.21975999929782,464.65724790130264,3
1087,191.81186798250562,436.0849984754074,3
1088,213.57231265853775,522.6494009121633,3
1089,174.8279866246416,472.31344628725725,3
1090,178.36494015813724,435.9550814602385,3
1091,218.23128839773656,409.94479999606534,3
1092,157.5782099850066,387.14220664526727,3
1093,169.19263125743268,411.7295690385467,3
1094,161.36032002895263,396.6194277052356,3
1095,219.20376373083104,421.06293308509214,3
1096,160.16617351009614,409.9059900822818,3
1097,210.9375282246769,390.16009588104987,3
1098,187.8223749953267,370.77053704750284,3
1099,160.81697633192528,370.8976470644206,3
1100,241.0524412885677,388.20572896436136,3
1101,182.9690044292669,385.03455340139976,3
1102,173.456679722337,379.98387987132094,3
1103,208.28166092397126,350.73733764320485,3
1104,220.86287692852403,351.17728360780814,3
1105,242.2061095377893,301.1723288536668,3
1106,280.12309208647787,334.4852779032292,3
1107,290.17867022495693,331.3315151334192,3
1108,303.1148158664838,352.8178001546221,3
1109,328.07817785296584,322.01684683902334,3
1110,316.21562910099533,335.23253102925844,3
1111,313.4955063978302,323.2835296097772,3
1112,340.76085067395053,325.8637026063939,3
1113,367.26751761877784,328.27337186560464,3
1114,387.7145781229218,346.41265362300675,3
1115,399.11894577485566,275.4124702435072,3
1116,409.86464709267113,349.2691576420929,3
1117,410.53273888593833,273.9406658565787,3
1118,431.1757896211212,330.88674399238664,3
1119,394.0576246366532,319.44955781693363,3
1120,438.27899379880984,324.5639455122616,3
1121,461.5315849753754,313.84053540702604,3
1122,460.9583532168016,359.07993864981313,3
1123,456.599007118241,316.3700696976997,3
1124,522.2589361196569,409.1585648249636,3
1125,477.4600491570512,383.9604864844778,3
1126,554.2062680265393,388.41462321350053,3
1127,522.8824111128719,412.7622398092642,3
1128,522.943532811529,437.4815441270591,3
1129,518.8896205289958,396.2475715607515,3
1130,593.6658893414414,438.2214119327423,3
1131,585.1252848896321,417.45537253895895,3
1132,586.6873442172616,498.45801372938826,3
1133,579.1361359780199,459.2273580068321,3
1134,551.9903351920568,467.22372762146347,3
1135,542.8532255329188,419.53699249401086,3
1136,581.6431513798059,452.7338053036095,3
1137,622.7796292833992,514.9671031281719,3
1138,576.1123279193264,468.8115888228277,3
1139,567.9766599233353,517.1544623623859,3
1140,573.8742448248723,490.5560485557287,3
1141,544.0999571399392,500.60773932572283,3
1142,558.3852539275472,513.2522931630826,3
1143,595.8219216757384,493.56676558148416,3
1144,102.5437092685943,303.7827477518497,3
1145,186.9530825211253,335.01430330728454,3
1146,148.35253764045186,347.1569857112422,3
1147,166.7332531218511,357.7398717717916,3
1148,99.88524989171812,362.5430358950919,3
1149,108.83204049732002,387.03215486589136,3
1150,107.6808560228591,378.8201210070076,3
1151,126.0875422918161,474.3273522818449,3
1152,56.838288838333185,471.0121791640429,3
1153,40.088869953410104,472.60270781417006,3
1154,61.56313759836704,567.7538288553981,3
1155,55.51599699222517,491.4558279326475,3
1156,595.1756018742444,334.2112511395132,3
1157,620.3764859495799,298.5741774950484,3
1158,591.4875405023134,348.39611832443643,3
1159,597.658897042896,317.8361864500788,3
1160,637.4454796718874,324.4534099593868,3
1161,643.7055724820405,367.52951665880005,3
1162,686.0550887343805,345.76050100548997,3
1163,661.3206065948251,417.19690221509086,3
1164,698.6564033195932,392.0525614285553,3
1165,627.3490526550429,494.0393747186792,3
1166,681.9497371921029,387.7544758210293,3
1167,666.2532871652461,476.32815685903745,3
1168,700.0535928112662,481.03702223937375,3
1169,655.0147566409479,456.9502546082441,3
1170,665.0656120397449,490.25342650633,3
1171,674.1631090935039,479.3807355220238,3
1172,656.1464905251754,500.84409514486936,3
1173,478.6584976019092,392.54533142814074,3
1174,516.5943648095223,435.42333737142235,3
1175,480.76943100308966,487.6990768579386,3
1176,527.94565918699,399.16752617107437,3
1177,517.8402093394307,413.26561827548926,3
1178,460.2438009322333,444.7606930701712,3
1179,497.4229869806621,465.52864190459314,3
1180,481.7389188127317,487.7318694161802,3
1181,534.7782321461315,507.8838455782188,3
1182,530.8566668006998,306.99005848049364,3
1183,534.4950757743421,375.0207827094571,3
1184,549.0365849572765,315.3051516431605,3
1185,603.7156687656927,341.2060821737268,3
1186,659.3462833436282,361.6189962605377,3
1187,630.0172514333997,388.49748398426766,3
1188,692.6135977660547,408.7049504832109,3
1189,622.2719135874955,465.46776202177665,3
1190,643.9903873041723,402.2362324816781,3
1191,631.0063909583341,443.2818846054085,3
1192,634.8409183768467,492.49506064991067,3
1193,259.3644511901906,435.4089451742675,3
1194,249.7265527197654,373.6098193467499,3
1195,304.962305785404,354.51034012475645,3
1196,315.55681918291384,338.4830428145051,3
1197,288.2603089064671,351.5672748045347,3
1198,342.1195519641211,385.3537035304623,3
1199,380.49289018701097,386.7309491307717,3
1200,363.5234247220022,362.0044081272373,3
1201,376.53856480825567,364.71897874010256,3
1202,488.01076096016135,384.2289972112992,3
1203,445.2205460298121,413.4234177992325,3
1204,461.7126260118396,438.62177273212995,3
1205,470.5363191420241,426.6113551143848,3
1206,457.0807020644712,453.8836397292566,3
1207,437.7661011161779,459.61603550792665,3
1208,459.83942292680206,490.6103370632125,3
1209,475.55652333097646,476.2895943945874,3
1210,450.66449265650215,495.1860522861675,3
1211,450.1023399439177,445.8335103019194,3
1212,414.31098456833377,442.7746864710435,3
1213,484.3643727939544,452.3411311799086,3
1214,512.2271434437123,433.6533294401135,3
1215,493.68066821789307,447.02557811737967,3
1216,413.6856971303014,439.6749062852636,3
1217,430.70069713890325,419.13700875087636,3
1218,417.8038972551591,420.60725170822616,3
1219,411.5965804078303,436.833451066203,3
1220,363.2803875866648,426.4157952457104,3
1221,379.1307089542349,476.8491244395249,3
1222,333.8100760875848,420.89025919086583,3
1223,283.1233118901437,438.57472545217485,3
1224,330.1197315200369,429.0669362472919,3
1225,345.45268284732236,250.39165295595453,3
1226,350.64355591030966,273.83726526123843,3
1227,361.4115436728899,252.20162348244625,3
1228,315.4460566067528,270.6778832839961,3
1229,308.8779090066417,246.62378926628045,3
1230,346.15466495673394,266.1541549733789,3
1231,365.95806342614054,268.725311005154,3
1232,319.7898192065448,217.9286700906208,3
1233,371.91721389360777,213.10871994154306,3
1234,320.570873925372,222.0773676222094,3
1235,333.74916451611597,234.74788988453065,3
1236,325.20029572107484,234.06950951763844,3
1237,340.64841191004837,244.07799121644746,3
1238,316.06852650125825,231.1121008510453,3
1239,347.04542029069665,291.8243949896085,3
1240,344.9463387133267,185.41748475003413,3
1241,331.57004972093887,240.3035967038569,3
1242,348.98439625904984,229.65702547573125,3
1243,347.11943727067217,220.88833479239213,3
1244,329.27656727831993,202.86454505299932,3
1245,310.1766671392998,209.06988489311905,3
1246,274.88987661626794,202.2144202885112,3
1247,340.02075276365133,192.8154063317711,3
1248,312.82711946727466,268.1997907045445,3
1249,342.74345915808084,247.6108194839317,3
1250,325.09164672714235,218.718709699849,3
1251,281.1662667086984,250.0168066105357,3
1252,357.57657261656783,221.54068210612513,3
1253,326.7021961039239,195.76274640420755,3
1254,362.9090964787612,150.00169070442212,3
1255,372.54292936501366,235.9805980189245,3
1256,398.90326425258985,168.80116244536185,3
1257,438.015013988031,249.4714727095737,3
1258,417.5527200163671,220.34683994342655,3
1259,377.0441823540645,181.3607181529404,3
1260,370.21344896987983,216.4484624096169,3
1261,404.8582742683876,193.14822624132995,3
1262,425.52936076106704,243.52057714853947,3
1263,393.5936687191168,179.01656766978698,3
1264,393.2821507342462,192.09156043352687,3
1265,398.7272285710732,158.79069578994444,3
1266,292.90405673173836,165.14689311517074,3
1267,344.1950932949952,137.60920857181202,3
1268,315.62780803803906,187.84948009709427,3
1269,337.9804113484426,177.49188130250198,3
1270,262.9245998525821,143.18462804874486,3
1271,300.5386271978653,111.93191191602524,3
1272,265.5021740999726,110.36526659609119,3
1273,248.44719816096102,147.43794423957928,3
1274,305.1335948716652,137.25518297764128,3
1275,299.86457447184017,120.11570618844941,3
1276,272.18123507372684,152.10207773665118,3
1277,322.8383508587031,75.10424915071633,3
1278,373.7947706154736,197.81211116746616,3
1279,301.33572261560545,75.58368298543411,3
1280,387.9813020929398,146.9048215822603,3
1281,417.00397996035616,96.62376313506643,3
1282,423.94168548846704,157.86395468951068,3
1283,421.21977361991964,110.22536414326493,3
1284,416.363377126608,100.0224033715802,3
1285,409.825413294545,156.14254794496162,3
1286,404.4330968715098,68.43237545460653,3
1287,437.0850850451868,149.4938878036291,3
1288,381.42508854541177,93.25671253222558,3
1289,417.0940415062864,92.9995612898514,3
1290,389.4263942661306,88.71706959588987,3
1291,373.44722302450486,96.96405758963238,3
1292,456.81281851729125,105.73510694119464,3
1293,403.586615427749,105.03725630210647,3
1294,381.09899754743935,124.27599234576256,3
1295,424.066541802208,58.14632431938338,3
1296,317.2069661245198,74.84189163233361,3
1297,377.46303649243583,122.50677571040558,3
1298,334.64020875176533,90.7332429200225,3
1299,314.64464653288456,70.8443112387842,3
1300,277.08061597481714,47.22438171698599,3
1301,259.13256856382907,95.9114286348671,3
1302,278.82058316275163,58.33646202401286,3
1303,252.3858413046733,70.38063099651771,3
1304,247.66832175416744,99.14106956129444,3
1305,248.7607543821655,59.4484970955071,3
1306,216.76014109079983,73.20162369034398,3
1307,256.75054164776384,59.793445399040365,3
1308,309.9199955988988,32.75691572210303,3
1309,394.2149933773282,18.88306174028304,3
1310,404.7374536978006,66.56810898708682,3
1311,485.21362371073485,-3.491735343692937,3
1312,518.6099332265214,-49.25712287502607,3
1313,483.8683333621021,24.16284136422439,3
1314,528.8657151216639,-4.923799198802612,3
1315,487.27548300788214,25.556192418963064,3
1316,533.0280118850171,-32.78266215110591,3
1317,526.044884132594,34.70532091695071,3
1318,484.76002068801836,42.06487882452052,3
1319,172.56244464066478,15.380984541161526,3
1320,219.6361456819691,36.796374519884246,3
1321,250.50339240485283,74.81312530729456,3
1322,247.2010731728281,30.779000758272964,3
1323,328.20239875468417,16.949267516245413,3
1324,364.2290874428303,-10.26890603921089,3
1325,364.11535998401484,38.79775978763081,3
1326,405.5189243388726,29.72259692765743,3
1327,442.48775436859887,11.397143970798538,3
1328,406.94338621347407,-5.312416903403175,3
1329,426.6476460015387,28.905876894282304,3
1330,375.6227693845569,29.749071302424568,3
1331,418.0512601399929,34.29252730280916,3
1332,372.13532435257207,37.66598755506948,3
1333,400.75336622311346,5.396472872661775,3
1334,382.68152329220186,-27.69612087950259,3
1335,313.4904390766647,271.7591739282044,3
1336,364.39997026158346,221.6161087080186,3
1337,332.71082192682064,202.2599393964656,3
1338,360.99212297032136,219.84684962202832,3
1339,340.0614418817112,272.05177761340883,3
1340,337.1619956397757,220.81303963821256,3
1341,300.3247485552078,231.126682936779,3
1342,345.4732243652205,214.06294253967738,3
1343,294.4096185710755,234.09840114403775,3
1344,356.03738474722036,212.43695774031815,3
1345,327.15550942567,195.28677906946405,3
1346,306.84351608143726,222.75671139039596,3
1347,368.74162713285295,187.07776157982968,3
1348,313.76335993599025,202.9385668835494,3
1349,354.6698253475194,143.9185531201046,3
1350,351.63852785066587,167.95929679646287,3
1351,309.18942598644264,115.63900669872156,3
1352,363.7650989323355,79.37357709025491,3
1353,308.45417647402746,198.67690305141213,3
1354,315.5635455368918,153.28502261556054,3
1355,310.43994814872815,97.22221184003028,3
1356,366.60702246382783,156.46296625704645,3
1357,384.34381138225433,141.53774316762036,3
1358,394.01899212052,144.66941954535332,3
1359,350.56050153412826,84.98336915776201,3
1360,391.88271117649185,140.43771571253222,3
1361,353.424448472063,117.044628132735,3
1362,390.2725651481727,116.59688219367996,3
1363,331.58687424958754,122.52953548099106,3
1364,327.0457178213103,64.73279412415815,3
1365,340.90415977348295,73.000889434969,3
1366,349.9027472813385,82.97375246496466,3
1367,359.6837493185112,111.05918063517214,3
1368,384.8877041408173,113.9546203461054,3
1369,405.7781249936827,74.07204796170309,3
1370,436.29070888839067,121.51988795579342,3
1371,411.74224273873705,83.51867017031708,3
1372,391.76395602042624,72.53805651434863,3
1373,400.1670661806349,96.6206800417762,3
1374,360.57071258085887,98.65095875189093,3
1375,313.1001767545943,70.71678637576713,3
1376,244.3334190786499,38.6191259392823,3
1377,272.82339341284296,46.477233877795534,3
1378,296.8057155216037,83.66359725488849,3
1379,288.15905055563263,77.44794294769066,3
1380,255.91683355932048,31.044691781202804,3
1381,274.4688003207413,39.20061596946295,3
