x,y,z
120.37168110098116,219.33737117386613,b
82.91111271732497,234.54174762972804,b
146.9563622832955,187.96857083214616,b
144.81949627605522,199.10455565313407,b
164.34936544961994,258.81813344372847,b
274.70401348573336,270.51174556222713,b
314.08984839295255,253.5114348763043,b
346.7815575354145,303.37466774016843,b
388.99605209704384,298.62232340426044,b
411.78889471192304,285.31435695213304,b
427.86419201057714,323.64104126282405,b
496.8047498208684,280.81137548002465,b
501.71386425483854,269.28353407572274,b
528.0439659291521,267.60496154012685,b
498.3291620607968,235.72298711392153,b
533.1454541387204,271.5164299592829,b
564.5331615641401,249.62239382210237,b
555.9113375019906,244.30316817872557,b
565.2747448590328,253.8813269325641,b
610.5747322413698,256.66756365126685,b
621.7441380000674,271.40479388720985,b
681.7896611445768,288.84149249487217,b
663.9963119519521,285.4821023319291,b
635.7495331038696,210.92065919938324,b
667.5736281652528,221.00732271531342,b
678.5968048821784,251.87094148226095,b
720.4401242862543,294.63886924816853,b
687.7418543175771,256.79425021901056,b
730.3214979720946,267.59837056916086,b
687.503604943423,307.3919029235843,b
680.2553198338634,259.4132163361277,b
759.7392631851868,254.45742719359228,b
721.5033873864079,237.5912244529785,b
746.4529706172899,285.89258895072095,b
706.0291029101934,288.7354399161068,b
714.873531161212,214.1394323795601,b
689.0397634795027,251.6960322279977,b
631.9689902725297,221.21943617361387,b
553.9081442634041,253.25934894685747,b
527.534944017862,289.83430839102994,b
544.1330606461888,289.04521622838445,b
517.4410008719535,284.4923529482882,b
504.4377124875117,262.92747338454046,b
484.82682889412206,240.00067800253186,b
473.2310131499633,241.71840862954912,b
495.1800557496858,236.47360660621462,b
454.3099771485847,250.7859821246848,b
448.0313135957677,266.2517737390125,b
398.79760658403967,192.4594414667746,b
327.8582874945148,291.4869027164423,b
298.66152023306387,226.69092942421514,b
287.5552967255841,252.84991729083382,b
249.1089220773651,218.98815228990725,b
240.23380394492213,255.53235302635562,b
221.6083008117419,207.16877080837514,b
241.07635325676955,247.51622733917046,b
188.89228053693142,241.1101805457713,b
214.15394267894112,237.98089385054874,b
163.44803164989554,224.96738576821366,b
161.37250580497022,210.60289627123615,b
202.78621679252535,212.5441861285343,b
329.1747421521619,520.0779314685876,d
239.3543671109383,538.7379361045382,d
295.29201981833575,474.05751144516887,d
307.3902964098627,443.7389344600862,d
283.3628247964524,491.2010787662806,d
218.7972582326203,490.5811230778489,d
276.3601820162487,433.81543603812406,d
296.6305184320834,484.74544332715465,d
264.0538358382344,444.49687505550116,d
320.4917541863092,450.2589851379693,d
274.40431568484854,431.17692198793003,d
291.7157179602123,452.18662672451774,d
269.050689343364,447.3604653201176,d
350.42443998725736,461.3889322711614,d
302.091673852796,406.3761909588185,d
308.5865919165419,432.63127153615477,d
273.8914358145196,427.8426117243919,d
310.04098677935565,376.95225640845956,d
364.30340496634824,462.54671507247764,d
360.4367015237053,398.0436393956625,d
319.8487578727287,447.6902839627094,d
340.9105864277257,417.738941227291,d
354.4150737679634,427.89833279638356,d
357.2620287547715,403.7812962438982,d
357.3801059418146,445.0355469284961,d
359.46394175661374,398.0907193400625,d
371.6434205716898,397.7922814639125,d
360.4860725925213,426.8930140690817,d
371.5515770413138,445.95473744934793,d
421.4673698824656,368.3843481745722,d
433.1861469546372,379.6206634266347,d
426.0753877411353,407.37960179451807,d
423.9761898130209,455.09679236835296,d
389.73881148071376,408.6974394368002,d
440.87505105898447,402.8622447230822,d
419.50832415953596,416.6852074746639,d
421.7797852666313,454.2656906044185,d
434.3224871139063,465.62111637404547,d
401.10047899503877,473.0121742305936,d
417.55287089650653,457.31795409019594,d
430.86135523408853,506.8947701805213,d
417.54957453434577,477.569199377016,d
414.69835434984583,476.1356398942292,d
444.262292825792,468.22469420941763,d
386.9241154400998,465.65896226844364,d
406.6614078047067,444.19265633316104,d
441.73955925940317,463.0913463592361,d
443.14490990951356,425.80001071327,d
440.21178592340766,515.1133216139648,d
397.00546981453056,499.422569081771,d
420.35276305913266,476.54340048389525,d
396.8440437568479,466.49146665206496,d
385.31050404451855,495.05713316433133,d
407.05664429097607,453.6285156128017,d
381.99527468030004,508.5934674160366,d
410.7458427975888,449.8226824228627,d
379.4066464949201,488.3795017705629,d
332.88254655752206,436.2227681304827,d
295.40376143336294,479.1902114359015,d
339.15633407825334,471.96783656411986,d
310.84174618300756,469.9943916939354,d
323.6196367659905,502.4007426397593,d
303.66947005104873,445.00342250281585,d
294.789258584877,494.0163105235274,d
271.7426042230513,457.029531584,d
316.6668350573142,444.4254025374614,d
257.13191029095054,455.33889304134004,d
235.64318848273942,479.3537079386517,d
283.2982061529049,455.28857626623557,d
344.2965744348609,446.40349217163964,d
301.11900488332213,478.3739489754597,d
301.43367214553507,458.0355935704748,d
286.291869953141,432.16809357317015,d
368.3775051284887,427.8795671952783,d
389.36624804232105,475.54916057462526,d
391.6724317751283,428.18945172212364,d
417.45420448713116,434.5534216977344,d
372.22764209700534,447.5948464183107,d
410.55419131197795,411.0870844734883,d
372.8287853542868,461.1965759613752,d
390.4633991166648,453.5443170022977,d
403.0435914186635,445.6543352426961,d
427.8829147700423,433.68703802392076,d
434.4809486753584,453.1230964656491,d
420.67615218883384,441.03247757282975,d
385.9859194637156,526.0534454840137,d
375.1042969478396,513.6806722052293,d
381.41952103046606,469.0342581958134,d
322.8863613719363,461.23070268823324,d
282.1528864609879,499.83709147820963,d
319.26687816232356,458.84865442173395,d
326.9348974724007,523.0650038831677,d
312.43787599580537,444.24980425262834,d
237.3639222853002,442.8902228383233,d
347.9949761727983,457.83966357837926,d
244.56806007450496,436.8288798332791,d
293.1395095168902,520.6734289437488,d
288.22990217611573,437.4105264137704,d
330.0834097774783,484.12229146162247,d
246.73246734728463,460.75609158940586,d
340.71632210254734,459.28157686220226,d
358.31576233174565,458.7285285180809,d
366.35077126508025,441.7154124127204,d
373.694575925381,439.4023594308039,d
408.8129477871021,439.011008600351,d
375.27397866746935,470.75821808447483,d
363.2498263233879,464.0754528259139,d
414.1424377721566,448.0816945127724,d
367.3334358184802,442.8986864825262,d
408.38248431451825,412.7012412724308,d
395.1039221936845,424.1725931123219,d
440.34486636625434,487.7183021811019,d
398.75039890526347,465.3563748865897,d
447.1636090693158,438.6997097403465,d
418.2269581258427,450.0285582338267,d
404.490895791744,459.8429011950344,d
343.1798421361236,510.1300954650841,d
387.1057694410415,445.55534745274275,d
405.9454475268326,538.7869442289132,d
406.5411642505545,517.6170307963926,d
336.68985926490757,458.7964902134405,d
382.95832116795236,494.3426996460991,d
367.8008106201201,489.4041489583136,d
384.40645945926224,496.3388364905419,d
333.66736792763123,488.770491401908,d
326.3230629015253,465.64261338990184,d
355.8363832415288,467.9946887118891,d
310.9993237076611,488.8104200737344,d
310.44887318340955,448.65273465945086,d
330.1693143883099,448.44441165653694,d
278.0119144608873,510.25061830938904,d
314.3020164628548,437.1991869706018,d
307.0004443958779,446.1346672155472,d
281.2455818471243,496.4473835901551,d
260.4563977907165,505.2788040872568,d
307.49417708089385,502.0720632194321,d
277.1964248308977,511.4602013629388,d
276.9646466690045,481.0634506533901,d
287.4656085420724,466.6505722857807,d
239.34882432512603,456.5928338399623,d
213.33397143323373,425.63810019806357,d
224.8244833513621,456.3559888278819,d
254.34942765109966,446.63205014565494,d
229.58441252609472,444.67209298937246,d
219.58559732977375,477.3143502200999,d
214.2856731634585,421.6858319860329,d
241.5946258361403,450.5253165371349,d
298.2475627928704,448.5639837883718,d
299.31906872508324,409.056797553397,d
279.66588192436296,406.8326458527996,d
309.3815017470445,402.4567977248634,d
284.1246534879342,386.2993157848542,d
336.5493646899598,388.1028189026052,d
325.84402966215345,409.1028900007728,d
333.4935737062563,414.499278750671,d
291.736709576669,396.3048950300881,d
338.09581413350304,333.23583176430077,d
368.9094947760052,399.4249925893056,d
335.2943306852407,393.5595658966929,d
334.0667368434271,388.1843318506799,d
377.58682059645827,380.9071736981758,d
349.18191992900245,380.12106130940293,d
362.1448708336657,389.70222824406187,d
419.7374262335459,405.3051107374384,d
376.8593510703661,399.625072110843,d
403.84216677439423,395.42975601125346,d
418.23403977249563,446.5479252471672,d
425.0902693265259,397.7239700625127,d
360.80490615062666,404.8797545944688,d
383.33498416807225,435.14525773937737,d
365.12478336332816,407.76479195184424,d
428.2585519539091,419.41914859757173,d
391.1467947256241,480.222852459132,d
360.6537884526192,505.2087818545126,d
402.53086511942996,461.0076546423125,d
415.8932321601608,464.88987031440064,d
405.97107719135613,415.6244182837178,d
386.7093656037395,465.7867835844567,d
395.74886900903124,443.8197513124328,d
307.0272989474845,428.25274686591644,d
283.03976257765726,492.16474025334185,d
270.386363256174,501.55871650011613,d
271.8363417624619,490.8931513272032,d
313.2306983887337,454.3709709282814,d
277.6561101134677,493.5473436139878,d
236.19744352625364,458.81129656720043,d
266.89461185145194,418.0484654451243,d
260.5631135062497,455.9416003578821,d
281.4434187116032,470.1243426491153,d
212.23975196098155,482.04887113643537,d
247.08072405846016,469.07771285072454,d
212.04021666303208,477.9056627900766,d
245.49134806987755,469.4387836202525,d
270.2166527023374,439.0583747454949,d
297.6768728726368,470.3885827201364,d
251.13073190180168,453.51697831016907,d
257.2929120938408,402.9165417433698,d
262.2058144557859,436.577544192239,d
288.9458233685984,359.3735162342192,d
262.9203956270295,412.52902558943373,d
272.93492811215043,395.9406698483772,d
287.2020616985471,381.6958532910893,d
330.42514811413884,391.0431515433657,d
308.65475933483555,370.97879292060736,d
333.44118596807834,409.72115861030545,d
351.4016847801756,367.90503967703603,d
352.2294530573221,384.76847853096933,d
355.9331909128264,419.9537098940963,d
351.43316641211504,361.8795097695124,d
381.2530024840602,396.4899752489744,d
389.8199737630402,400.21408110355924,d
425.4969207606068,463.38654322682373,d
403.82927198546196,401.42735545332846,d
405.7240650139477,387.878018370019,d
435.1878308435112,405.11196142923495,d
456.09226954895126,390.49441871211957,d
422.550325733262,403.587853852239,d
464.7284521441248,390.89357339507217,d
476.140292894696,416.3947456121326,d
448.14516214548894,440.8298969833942,d
437.5428225159963,391.0253885762875,d
405.99592350194655,419.454609521776,d
434.2942105149245,482.6445118385383,d
430.00798151739593,411.236191310926,d
468.214468776556,429.9536510243597,d
452.17342502369627,454.8162894558788,d
431.85239990012815,464.25713415568123,d
446.3976815344248,442.40442670265406,d
449.72234752720414,455.1324296704454,d
456.39864541654276,471.0045682813322,d
409.754591889061,458.1981505602367,d
426.48000535153847,488.8525176095246,d
448.08367481670916,523.6522314578555,d
447.80411709825796,502.8708962087434,d
446.7253907639967,497.03635521755547,d
439.39113524338956,469.16237734294725,d
414.5807608600611,479.245122435919,d
460.9858906402043,468.60893230212594,d
447.4203249720454,491.4179864387138,d
414.62038250608776,471.23085311776856,d
492.51276271165125,488.53080024838584,d
440.8661722084379,481.77750404831284,d
414.7026652756402,464.21407305184215,d
191.1665267381091,469.277662628565,d
194.7559393291144,522.5713165886548,d
159.9493561437986,486.74036993023844,d
171.65171304675147,471.99521317358943,d
193.2197599992978,464.6572479013026,d
191.81186798250556,436.0849984754074,d
213.57231265853778,522.6494009121633,d
174.82798662464165,472.31344628725725,d
178.36494015813724,435.9550814602385,d
218.23128839773653,409.9447999960654,d
157.5782099850066,387.14220664526727,d
169.1926312574327,411.7295690385467,d
161.36032002895263,396.6194277052356,d
219.20376373083104,421.06293308509214,d
160.16617351009612,409.9059900822818,d
210.9375282246769,390.1600958810499,d
187.8223749953267,370.7705370475028,d
160.81697633192528,370.8976470644206,d
241.0524412885677,388.2057289643613,d
182.96900442926693,385.03455340139976,d
173.456679722337,379.98387987132094,d
208.28166092397123,350.7373376432049,d
220.862876928524,351.17728360780814,d
242.2061095377893,301.1723288536668,d
280.12309208647787,334.4852779032292,d
290.17867022495693,331.33151513341915,d
303.1148158664838,352.81780015462215,d
328.0781778529658,322.0168468390234,d
316.2156291009953,335.23253102925844,d
313.4955063978302,323.28352960977713,d
340.76085067395053,325.8637026063939,d
367.2675176187778,328.27337186560464,d
387.7145781229218,346.41265362300675,d
399.11894577485566,275.4124702435072,d
409.86464709267113,349.2691576420929,d
410.5327388859384,273.9406658565787,d
431.17578962112117,330.88674399238664,d
394.05762463665326,319.44955781693363,d
438.2789937988098,324.5639455122616,d
461.5315849753754,313.84053540702604,d
460.95835321680164,359.0799386498131,d
456.599007118241,316.3700696976997,d
522.2589361196569,409.1585648249636,d
477.46004915705106,383.9604864844778,d
554.2062680265393,388.4146232135005,d
522.8824111128719,412.76223980926414,d
522.943532811529,437.48154412705907,d
518.8896205289958,396.2475715607515,d
593.6658893414414,438.2214119327423,d
585.1252848896321,417.45537253895895,d
586.6873442172616,498.45801372938826,d
579.1361359780199,459.2273580068321,d
551.9903351920568,467.22372762146347,d
542.8532255329189,419.53699249401075,d
581.6431513798059,452.7338053036095,d
622.7796292833993,514.9671031281719,d
576.1123279193264,468.8115888228277,d
567.9766599233353,517.1544623623859,d
573.8742448248724,490.5560485557287,d
544.0999571399392,500.6077393257228,d
558.3852539275472,513.2522931630826,d
595.8219216757384,493.5667655814841,d
102.54370926859431,303.7827477518497,d
186.95308252112534,335.01430330728454,d
148.35253764045186,347.1569857112422,d
166.73325312185113,357.73987177179157,d
99.88524989171813,362.54303589509186,d
108.83204049732002,387.03215486589136,d
107.6808560228591,378.8201210070076,d
126.0875422918161,474.32735228184504,d
56.838288838333185,471.0121791640429,d
40.0888699534101,472.60270781417006,d
61.563137598367035,567.753828855398,d
55.51599699222517,491.4558279326475,d
595.1756018742444,334.21125113951314,d
620.3764859495799,298.5741774950484,d
591.4875405023134,348.39611832443643,d
597.658897042896,317.8361864500788,d
637.4454796718874,324.4534099593868,d
643.7055724820405,367.52951665880005,d
686.0550887343805,345.76050100549,d
661.3206065948251,417.19690221509086,d
698.6564033195933,392.0525614285553,d
627.3490526550429,494.03937471867914,d
681.949737192103,387.7544758210293,d
666.2532871652461,476.32815685903745,d
700.0535928112663,481.03702223937387,d
655.0147566409479,456.9502546082441,d
665.0656120397449,490.25342650633013,d
674.1631090935039,479.3807355220238,d
656.1464905251754,500.84409514486936,d
478.65849760190923,392.5453314281407,d
516.5943648095223,435.42333737142235,d
480.7694310030897,487.6990768579386,d
527.94565918699,399.1675261710744,d
517.8402093394307,413.26561827548926,d
460.2438009322333,444.76069307017116,d
497.42298698066213,465.5286419045931,d
481.7389188127317,487.7318694161802,d
534.7782321461315,507.88384557821877,d
530.8566668006999,306.9900584804936,d
534.4950757743421,375.0207827094571,d
549.0365849572765,315.3051516431605,d
603.7156687656928,341.2060821737268,d
659.3462833436283,361.61899626053776,d
630.0172514333997,388.49748398426766,d
692.6135977660546,408.70495048321084,d
622.2719135874955,465.4677620217767,d
643.9903873041723,402.23623248167814,d
631.0063909583341,443.2818846054085,d
634.8409183768467,492.4950606499106,d
259.36445119019066,435.4089451742675,d
249.7265527197654,373.6098193467499,d
304.962305785404,354.5103401247565,d
315.5568191829139,338.4830428145051,d
288.2603089064671,351.5672748045347,d
342.1195519641211,385.35370353046244,d
380.49289018701097,386.7309491307717,d
363.5234247220022,362.0044081272373,d
376.5385648082557,364.71897874010256,d
488.01076096016135,384.2289972112992,d
445.2205460298121,413.42341779923254,d
461.7126260118396,438.62177273213,d
470.5363191420241,426.61135511438493,d
457.0807020644712,453.8836397292566,d
437.7661011161779,459.6160355079266,d
459.83942292680206,490.61033706321246,d
475.55652333097646,476.28959439458737,d
450.66449265650215,495.1860522861675,d
450.1023399439177,445.83351030191943,d
414.31098456833377,442.7746864710435,d
484.36437279395443,452.34113117990864,d
512.2271434437123,433.65332944011345,d
493.68066821789307,447.02557811737967,d
413.6856971303014,439.67490628526355,d
430.70069713890325,419.13700875087636,d
417.80389725515903,420.6072517082262,d
411.5965804078303,436.833451066203,d
363.2803875866648,426.41579524571034,d
379.13070895423476,476.84912443952504,d
333.8100760875848,420.8902591908659,d
283.12331189014367,438.5747254521748,d
330.11973152003696,429.0669362472919,d
345.45268284732236,250.39165295595453,d
350.6435559103097,273.8372652612384,d
361.4115436728899,252.20162348244625,d
315.44605660675285,270.6778832839961,d
308.8779090066417,246.62378926628045,d
346.15466495673394,266.1541549733789,d
365.9580634261405,268.725311005154,d
319.78981920654485,217.92867009062076,d
371.91721389360777,213.10871994154303,d
320.570873925372,222.0773676222094,d
333.74916451611597,234.74788988453065,d
325.2002957210748,234.06950951763844,d
340.64841191004837,244.07799121644746,d
316.06852650125825,231.11210085104534,d
347.04542029069665,291.82439498960855,d
344.9463387133267,185.41748475003413,d
331.57004972093887,240.30359670385695,d
348.9843962590498,229.65702547573125,d
347.1194372706721,220.88833479239213,d
329.27656727831993,202.86454505299935,d
310.1766671392998,209.06988489311902,d
274.88987661626794,202.21442028851118,d
340.0207527636513,192.8154063317711,d
312.82711946727466,268.1997907045445,d
342.7434591580808,247.61081948393166,d
325.09164672714235,218.71870969984906,d
281.1662667086984,250.0168066105357,d
357.5765726165679,221.54068210612513,d
326.7021961039239,195.76274640420752,d
362.9090964787612,150.00169070442212,d
372.5429293650137,235.98059801892452,d
398.9032642525899,168.80116244536185,d
438.015013988031,249.47147270957373,d
417.55272001636706,220.34683994342657,d
377.04418235406445,181.36071815294042,d
370.21344896987983,216.44846240961687,d
404.85827426838756,193.14822624132995,d
425.52936076106704,243.52057714853947,d
393.5936687191168,179.01656766978698,d
393.2821507342462,192.09156043352687,d
398.72722857107334,158.79069578994444,d
292.9040567317384,165.14689311517077,d
344.19509329499516,137.60920857181202,d
315.62780803803906,187.84948009709427,d
337.98041134844266,177.49188130250195,d
262.9245998525821,143.18462804874486,d
300.5386271978653,111.93191191602523,d
265.50217409997265,110.3652665960912,d
248.44719816096102,147.43794423957928,d
305.1335948716652,137.2551829776413,d
299.86457447184017,120.1157061884494,d
272.18123507372684,152.1020777366512,d
322.8383508587031,75.10424915071633,d
373.7947706154736,197.81211116746618,d
301.33572261560545,75.58368298543411,d
387.9813020929398,146.9048215822603,d
417.0039799603561,96.62376313506644,d
423.941685488467,157.8639546895107,d
421.2197736199196,110.22536414326493,d
416.36337712660804,100.0224033715802,d
409.825413294545,156.14254794496162,d
404.43309687150975,68.43237545460653,d
437.0850850451869,149.4938878036291,d
381.42508854541177,93.25671253222555,d
417.0940415062864,92.99956128985139,d
389.4263942661306,88.71706959588988,d
373.44722302450486,96.96405758963238,d
456.81281851729125,105.73510694119466,d
403.586615427749,105.03725630210647,d
381.0989975474394,124.27599234576257,d
424.06654180220795,58.14632431938338,d
317.20696612451974,74.84189163233361,d
377.46303649243583,122.50677571040558,d
334.64020875176533,90.73324292002252,d
314.64464653288456,70.8443112387842,d
277.08061597481714,47.22438171698599,d
259.1325685638291,95.9114286348671,d
278.82058316275163,58.33646202401286,d
252.38584130467333,70.38063099651771,d
247.66832175416744,99.14106956129444,d
248.7607543821655,59.44849709550709,d
216.76014109079983,73.20162369034398,d
256.75054164776384,59.793445399040365,d
309.9199955988988,32.75691572210303,d
394.21499337732814,18.88306174028304,d
404.7374536978006,66.56810898708682,d
485.21362371073485,-3.4917353436929375,d
518.6099332265214,-49.257122875026084,d
483.86833336210213,24.16284136422439,d
528.8657151216639,-4.923799198802612,d
487.2754830078822,25.556192418963064,d
533.0280118850171,-32.78266215110591,d
526.044884132594,34.70532091695071,d
484.7600206880184,42.06487882452052,d
172.56244464066478,15.380984541161524,d
219.63614568196908,36.79637451988424,d
250.50339240485278,74.81312530729457,d
247.20107317282807,30.779000758272957,d
328.20239875468417,16.949267516245413,d
364.22908744283023,-10.26890603921089,d
364.1153599840148,38.79775978763081,d
405.5189243388726,29.722596927657435,d
442.4877543685989,11.397143970798538,d
406.94338621347407,-5.312416903403175,d
426.6476460015387,28.9058768942823,d
375.62276938455693,29.749071302424568,d
418.0512601399929,34.29252730280916,d
372.13532435257207,37.66598755506948,d
400.7533662231135,5.396472872661775,d
382.68152329220186,-27.696120879502587,d
313.4904390766647,271.7591739282044,d
364.3999702615835,221.61610870801866,d
332.7108219268206,202.25993939646565,d
360.9921229703213,219.8468496220283,d
340.0614418817112,272.0517776134088,d
337.1619956397757,220.81303963821256,d
300.32474855520786,231.126682936779,d
345.47322436522046,214.0629425396774,d
294.4096185710755,234.09840114403778,d
356.03738474722036,212.43695774031818,d
327.15550942567,195.28677906946405,d
306.84351608143726,222.75671139039594,d
368.74162713285295,187.0777615798297,d
313.76335993599025,202.9385668835494,d
354.6698253475194,143.9185531201046,d
351.63852785066587,167.95929679646287,d
309.18942598644264,115.63900669872157,d
363.7650989323355,79.37357709025491,d
308.4541764740275,198.67690305141213,d
315.5635455368918,153.28502261556054,d
310.4399481487281,97.2222118400303,d
366.60702246382783,156.46296625704645,d
384.34381138225433,141.53774316762036,d
394.01899212052,144.66941954535332,d
350.56050153412826,84.98336915776201,d
391.8827111764919,140.43771571253222,d
353.424448472063,117.044628132735,d
390.2725651481727,116.59688219367996,d
331.58687424958754,122.52953548099106,d
327.0457178213103,64.73279412415815,d
340.90415977348295,73.000889434969,d
349.90274728133846,82.97375246496466,d
359.6837493185112,111.05918063517214,d
384.88770414081733,113.9546203461054,d
405.7781249936827,74.0720479617031,d
436.2907088883906,121.51988795579342,d
411.742242738737,83.51867017031708,d
391.76395602042624,72.53805651434863,d
400.16706618063495,96.62068004177621,d
360.57071258085875,98.65095875189093,d
313.1001767545943,70.71678637576713,d
244.3334190786499,38.6191259392823,d
272.82339341284296,46.47723387779553,d
296.8057155216037,83.66359725488849,d
288.15905055563263,77.44794294769065,d
255.9168335593205,31.0446917812028,d
274.4688003207413,39.200615969462945,d
321.3482519436587,62.11723944310722,d
393.87033815237277,79.20935859099382,d
387.8337543086881,45.7188332796602,d
452.4571815188776,23.3508933572744,d
417.6741724880407,59.18649530226577,d
425.78797815744275,28.071479721381365,d
389.3938714086434,25.186636640343522,d
429.1116857561263,9.972695190509114,d
433.68746239141353,33.379800796498216,d
448.9693958500249,-12.996538424256073,d
428.27136725388283,-9.224359796049782,d
221.23690532131323,382.10561757936335,c
259.2363345980611,353.03784508839874,c
337.39017221524364,346.6200727177385,c
305.4468830299013,313.78032809958904,c
325.43216253710875,351.5388133599547,c
357.9250125354481,359.8166878889538,c
331.8951087824599,350.26067588719184,c
337.5574447517759,332.80368932014267,c
314.3268427972588,320.8211199574115,c
365.6148488542709,312.0448440965607,c
388.0146732627137,375.1752078232296,c
370.05233074946034,371.43458841955396,c
357.9489801551779,327.98596693172357,c
358.79945737555465,350.0147011115165,c
433.5373855558447,320.0437867089926,c
404.7398510525919,334.851337064451,c
422.8289159051017,395.36970406171815,c
408.84712250145134,385.1484568030693,c
379.07229416997427,377.25097100592126,c
449.59704946728516,397.74885258165193,c
422.67086981824633,315.7703030557468,c
385.1646596730323,389.1477884564076,c
477.2598464717505,422.79071024698555,c
483.5940095547688,424.87061948611006,c
424.63046114577855,395.82342222601926,c
452.99255066181263,422.9907006446701,c
478.86256307120885,384.75553972809644,c
465.96007428196475,380.244109235585,c
443.561157240434,411.6889904672212,c
461.6344202379973,459.31238169516234,c
437.80372582351947,414.94755926759495,c
406.2727635133963,417.7535724559087,c
385.7564815844573,411.7604908225096,c
449.891256971574,418.4097329799696,c
371.35385635048607,393.01976701764255,c
365.18880642883863,436.5075505084181,c
362.57118306418175,396.29566693574156,c
332.23507425062627,392.5513329092963,c
334.1919312509634,423.7798678192324,c
297.81076739315574,409.81139285866686,c
284.51898439971757,371.145162870488,c
287.20720826712903,400.91391936326556,c
267.3913320156086,392.97876074648093,c
328.64478719456565,351.95684513096353,c
275.8306817510787,425.6834983571641,c
275.4028567629101,403.4790976922472,c
282.23808816259134,384.9688914016942,c
521.7739109199591,325.1944343501838,a
507.57378586519354,311.2604149152591,a
533.5155274850534,231.4072596992587,a
515.6358812803802,261.6765027208552,a
558.4247631674752,259.7181331734897,a
573.2731391061313,270.4441849104488,a
631.2710585053244,222.05703969125284,a
606.5635715313376,292.50360953144957,a
656.2775852936483,265.57576708939087,a
724.0688594732661,310.2976193805094,a
747.226608844768,272.3279973819116,a
716.7147506134293,227.81797430543952,a
704.561557105306,277.1557253428514,a
683.5399858714572,239.88320517951075,a
719.5762430359327,224.29730013316902,a
671.7814285769558,267.53065817217475,a
687.4458574502979,264.1660828790292,a
624.4381352224161,241.5008043584216,a
652.3412356459733,215.5169831193648,a
604.3280247023465,241.90389054096164,a
644.2221348792775,226.36199869355147,a
579.129596442613,232.24153921022418,a
600.402625059185,242.73992558289495,a
593.1309457231281,294.3011793978672,a
564.0997550866371,271.69408800253206,a
570.7819168626944,241.329102165544,a
550.869829050068,173.67699248060666,a
619.1647066690441,245.96588551054037,a
538.4588983667859,252.31121421920884,a
593.5647886729888,244.3568137778134,a
598.679162286104,210.86420408132517,a
577.405673540462,143.78456770985292,a
635.3171597683638,184.17288001353432,a
680.8640604971681,198.51525800825976,a
659.0233822724796,200.47391440504322,a
688.6104141081458,202.1928925275933,a
728.5339998166794,173.19719783273393,a
730.7255370314641,192.03153030816696,a
670.2485371298707,184.13765097073968,a
677.8792438331564,188.9805318239268,a
705.170959463816,177.9766590781761,a
710.995173144933,131.45272711066713,a
645.6451434152087,115.16694288339272,a
675.7749054037544,88.86810847964114,a
650.8231763063701,126.9432018053451,a
589.7265196340273,136.62405176797517,a
577.7457302095041,167.89527909403768,a
620.0856203566898,105.06434749229192,a
665.3925020791638,103.3573986388202,a
629.69705808359,121.85917191850876,a
619.0083880586969,129.17508888067255,a
619.4348339222062,82.21643519072165,a
627.7307796805562,148.2888268287166,a
696.8702060719281,86.89393893654608,a
702.6535686796304,80.94950600264224,a
673.6321700772132,51.38488451908432,a
717.5183458095803,99.81859180104459,a
682.148231963464,90.61661864296104,a
730.3253769776265,137.83437193806202,a
721.1014071955015,113.23851236424588,a
703.0538146560808,93.77116745019441,a
695.4911275916731,17.079910292685156,a
696.1930567943878,36.91003355121546,a
643.1528181088688,53.67130961135484,a
681.6434635095457,65.78887023934027,a
649.6300146881593,58.92034435173292,a
691.8449738591539,20.180341134418313,a
691.9401833825189,20.108643828733932,a
728.3322450116854,17.640322434204506,a
733.791375423426,31.794941794392628,a
149.0026373747367,227.3248325815578,a
81.25508915146168,326.3945606067906,a
110.92539293322105,288.2496657437873,a
62.575966473071475,248.56003682872807,a
38.57128826174523,228.18034660321052,a
90.54218369404884,299.7300397603092,a
61.08486972203717,270.310393564889,a
30.859422782935116,265.1666152978787,a
36.91473773876427,44.656529667139694,a
30.94868291399786,46.91606786742483,a
12.74619312624421,31.264724848594085,a
66.0682547074896,16.006212712714614,a
48.45986500991985,15.84187627626926,a
23.692611002384595,49.95390635414236,a
64.49602139130427,26.147163694022083,a
35.41188479620196,74.37834554931044,a
6.275983737997549,49.224185133894366,a
33.962581600765574,57.89279696332693,a
-2.5218713951757934,38.78566151076507,a
16.343691342834255,58.02994048483873,a
82.268138650503,53.39298855867901,a
58.27049692295874,66.18206174843397,a
10.820097608933384,41.22143489784543,a
56.42159634321471,54.499001077160074,a
55.12945000390043,93.94592535826854,a
21.10132479766316,109.05446188530044,a
42.409294161308644,64.26195138216218,a
55.49897773423484,107.64439126543033,a
80.47794887445615,77.62592372877344,a
71.58455576702991,57.69347566150708,a
40.35569481674559,80.88589537374054,a
37.50427272952598,132.37778256902124,a
44.761875144649565,127.54478959533685,a
-1.9463111444010082,122.89882446458569,a
11.977405057768042,137.89192283530025,a
23.90111768377517,128.27950119469227,a
27.119818009267817,139.17258267436932,a
89.30340151986788,127.30475807431912,a
61.571382944954024,221.90354048944295,a
118.1469917999151,193.73975575672176,a
84.17757568820792,217.34971440875523,a
87.64817456609167,229.13363398338248,a
78.23312927006342,186.75993743755305,a
77.99436618446302,167.70823368716015,a
103.52573309131053,173.34768401161182,a
102.59673879641812,196.18557520070914,a
83.24970614782191,179.66373727549427,a
70.28049179259068,223.57367785321765,a
48.85767401448238,191.99021779505284,a
